order_id,customer_id,order_date,category,product,quantity,price,payment_method
O1881,C227,2023-09-10,Fashion,Dress,2,244.47,Credit Card
O1882,C281,2024-11-21,Sports,Running Shoes,3,197.1,PayPal
O1883,C412,2024-04-06,Fashion,Jacket,1,16.46,PayPal
O1884,C082,2023-09-13,Beauty,Hair Dryer,3,66.19,Credit Card
O1885,C396,2023-06-01,Home,Coffee Maker,1,120.01,Credit Card
O1886,C323,2023-03-29,Home,Vacuum Cleaner,1,288.75,Credit Card
O1887,C115,2023-02-10,Sports,Yoga Mat,2,267.26,PayPal
O1888,C082,2024-05-13,Sports,Dumbbells,3,234.87,Credit Card
O1889,C098,2023-05-05,Beauty,Shampoo,3,268.72,Bank Transfer
O1890,C040,2023-07-24,Electronics,Smartphone,1,179.92,Gift Card
O1891,C274,2023-02-15,Sports,Tennis Racket,1,81.33,Bank Transfer
O1892,C362,2023-04-27,Electronics,Headphones,1,133.87,PayPal
O1893,C133,2024-03-03,Sports,Running Shoes,1,44.16,Bank Transfer
O1894,C049,2024-11-20,Electronics,Smartphone,3,38.78,PayPal
O1895,C351,2023-05-01,Beauty,Perfume,3,48.21,Credit Card
O1896,C441,2023-10-03,Home,Lamp,2,108.27,Bank Transfer
O1897,C025,2024-12-01,Fashion,Jeans,1,107.6,PayPal
O1898,C106,2023-08-17,Sports,Tennis Racket,1,90.25,Gift Card
O1899,C058,2024-04-06,Beauty,Makeup Kit,2,61.36,Credit Card
O1900,C061,2024-02-23,Beauty,Skincare Set,1,240.96,PayPal
O1901,C389,2024-11-05,Electronics,Laptop,2,174.0,PayPal
O1902,C181,2023-08-21,Electronics,Smartphone,2,167.69,Gift Card
O1903,C406,2023-01-29,Fashion,Sneakers,3,131.53,Bank Transfer
O1904,C251,2023-08-11,Sports,Running Shoes,2,267.96,Bank Transfer
O1905,C302,2023-09-12,Beauty,Perfume,3,165.01,Bank Transfer
O1906,C339,2023-12-12,Sports,Bicycle Helmet,3,24.34,Gift Card
O1907,C317,2024-08-04,Beauty,Perfume,3,199.59,Bank Transfer
O1908,C006,2024-02-24,Beauty,Makeup Kit,3,31.64,PayPal
O1909,C382,2024-10-22,Home,Coffee Maker,1,87.53,PayPal
O1910,C131,2023-04-13,Sports,Yoga Mat,1,245.27,Credit Card
O1911,C114,2024-08-16,Sports,Tennis Racket,1,203.41,Bank Transfer
O1912,C353,2024-06-30,Electronics,Headphones,2,288.25,PayPal
O1913,C042,2024-08-12,Sports,Yoga Mat,2,248.88,Gift Card
O1914,C329,2024-03-15,Home,Lamp,3,233.42,Gift Card
O1915,C375,2023-02-17,Fashion,Jeans,2,299.24,Bank Transfer
O1916,C449,2023-06-16,Sports,Running Shoes,1,175.48,PayPal
O1917,C078,2024-08-23,Fashion,T-Shirt,2,47.59,PayPal
O1918,C039,2024-05-07,Beauty,Hair Dryer,1,201.07,PayPal
O1919,C336,2023-05-13,Fashion,Dress,2,102.42,PayPal
O1920,C119,2023-12-15,Home,Vacuum Cleaner,2,18.44,Credit Card
O1921,C135,2023-11-27,Beauty,Hair Dryer,2,151.87,PayPal
O1922,C291,2024-02-17,Fashion,Jacket,2,270.39,Bank Transfer
O1923,C186,2023-04-08,Beauty,Hair Dryer,2,119.73,Gift Card
O1924,C143,2024-06-23,Beauty,Skincare Set,1,99.17,Gift Card
O1925,C153,2023-06-07,Electronics,Headphones,3,238.86,Credit Card
O1926,C492,2024-05-15,Electronics,Smartphone,3,252.62,Gift Card
O1927,C497,2024-12-03,Electronics,Monitor,3,156.18,Credit Card
O1928,C230,2024-09-05,Electronics,Headphones,1,200.84,Bank Transfer
O1929,C232,2024-02-20,Home,Chair,1,24.74,Gift Card
O1930,C484,2023-03-07,Sports,Bicycle Helmet,2,127.26,Gift Card
O1931,C340,2024-10-07,Home,Coffee Maker,3,196.13,Bank Transfer
O1932,C047,2023-03-30,Fashion,T-Shirt,2,121.36,Bank Transfer
O1933,C226,2024-03-14,Beauty,Shampoo,1,189.03,Gift Card
O1934,C306,2023-06-06,Fashion,Jeans,2,149.18,Credit Card
O1935,C195,2023-04-12,Sports,Yoga Mat,1,89.27,PayPal
O1936,C041,2024-02-25,Fashion,Dress,1,37.13,Credit Card
O1937,C498,2024-12-17,Fashion,T-Shirt,2,268.73,Bank Transfer
O1938,C317,2023-06-28,Electronics,Smartphone,3,67.28,Credit Card
O1939,C318,2023-03-09,Electronics,Smartphone,1,146.94,PayPal
O1940,C066,2023-05-26,Beauty,Makeup Kit,1,274.24,PayPal
O1941,C207,2024-02-18,Home,Cookware,2,21.51,Credit Card
O1942,C402,2024-11-25,Beauty,Makeup Kit,1,211.63,PayPal
O1943,C267,2023-06-09,Home,Coffee Maker,1,21.79,PayPal
O1944,C395,2023-08-08,Fashion,Sneakers,3,253.77,Gift Card
O1945,C374,2024-04-01,Electronics,Monitor,1,182.18,Credit Card
O1946,C342,2024-09-11,Home,Coffee Maker,2,19.76,Credit Card
O1947,C345,2023-11-16,Sports,Tennis Racket,3,159.97,Credit Card
O1948,C004,2024-06-23,Home,Cookware,1,120.41,Gift Card
O1949,C273,2024-03-18,Beauty,Hair Dryer,3,16.44,Credit Card
O1950,C486,2024-07-20,Sports,Tennis Racket,3,55.19,Credit Card
O1951,C406,2023-12-22,Sports,Tennis Racket,2,142.66,Bank Transfer
O1952,C397,2024-09-25,Electronics,Headphones,1,137.94,PayPal
O1953,C051,2023-07-19,Sports,Running Shoes,2,264.31,Bank Transfer
O1954,C210,2023-11-19,Electronics,Laptop,3,222.51,Bank Transfer
O1955,C392,2023-06-26,Fashion,Jacket,2,174.52,Bank Transfer
O1956,C433,2023-09-06,Beauty,Perfume,2,151.99,Bank Transfer
O1957,C493,2023-05-25,Sports,Running Shoes,3,66.95,Gift Card
O1958,C489,2024-10-20,Fashion,Dress,3,10.0,Gift Card
O1959,C171,2023-09-21,Fashion,Sneakers,1,218.06,Bank Transfer
O1960,C381,2023-09-23,Fashion,Sneakers,2,61.6,Bank Transfer
O1961,C099,2023-04-18,Home,Cookware,1,234.69,Bank Transfer
O1962,C331,2024-01-27,Electronics,Smartphone,3,62.74,Bank Transfer
O1963,C001,2023-04-04,Fashion,T-Shirt,2,64.12,Gift Card
O1964,C319,2024-08-24,Electronics,Monitor,3,272.96,PayPal
O1965,C029,2024-08-09,Electronics,Keyboard,1,88.51,Bank Transfer
O1966,C386,2023-05-18,Home,Coffee Maker,3,93.88,Bank Transfer
O1967,C250,2024-06-06,Electronics,Keyboard,3,290.26,Credit Card
O1968,C499,2023-02-02,Beauty,Makeup Kit,2,29.31,Gift Card
O1969,C308,2023-10-14,Electronics,Headphones,3,264.04,PayPal
O1970,C454,2023-03-05,Electronics,Headphones,3,248.4,Bank Transfer
O1971,C189,2023-09-02,Sports,Bicycle Helmet,1,138.08,PayPal
O1972,C323,2023-12-16,Home,Vacuum Cleaner,3,288.08,Credit Card
O1973,C491,2023-08-15,Home,Lamp,3,188.84,Credit Card
O1974,C017,2023-07-01,Fashion,Sneakers,3,41.44,Bank Transfer
O1975,C181,2023-07-15,Home,Lamp,1,132.58,Credit Card
O1976,C133,2023-08-06,Sports,Dumbbells,2,59.9,Gift Card
O1977,C061,2023-07-16,Beauty,Skincare Set,1,95.21,PayPal
O1978,C128,2023-11-05,Beauty,Hair Dryer,3,97.93,Bank Transfer
O1979,C262,2024-04-30,Electronics,Laptop,1,72.35,PayPal
O1980,C357,2024-12-25,Beauty,Shampoo,1,181.75,PayPal
O1981,C299,2023-05-28,Sports,Dumbbells,1,219.58,PayPal
O1982,C476,2024-03-29,Fashion,T-Shirt,1,243.0,Gift Card
O1983,C101,2024-10-01,Fashion,Jeans,2,196.98,Credit Card
O1984,C300,2023-05-10,Electronics,Smartphone,2,70.41,PayPal
O1985,C253,2023-02-03,Beauty,Makeup Kit,1,213.08,PayPal
O1986,C355,2024-10-02,Electronics,Headphones,1,176.79,Bank Transfer
O1987,C173,2024-10-21,Electronics,Monitor,3,266.35,Bank Transfer
O1988,C077,2023-04-21,Fashion,T-Shirt,1,69.28,Credit Card
O1989,C147,2024-04-11,Beauty,Perfume,2,52.78,Gift Card
O1990,C023,2023-11-03,Home,Coffee Maker,1,170.01,Gift Card
O1991,C462,2024-03-13,Home,Cookware,2,114.2,Gift Card
O1992,C377,2024-05-12,Beauty,Perfume,1,165.44,Bank Transfer
O1993,C243,2024-10-07,Home,Lamp,2,219.07,Credit Card
O1994,C363,2023-01-11,Fashion,Jacket,2,287.04,Credit Card
O1995,C269,2023-07-28,Home,Cookware,2,11.36,Credit Card
O1996,C194,2024-05-01,Fashion,Dress,3,92.22,Credit Card
O1997,C455,2024-12-17,Beauty,Perfume,2,154.9,PayPal
O1998,C489,2024-07-15,Fashion,Dress,2,283.97,Gift Card
O1999,C224,2023-10-29,Electronics,Keyboard,3,207.89,Bank Transfer
O2000,C122,2023-05-09,Beauty,Perfume,2,178.18,PayPal
